,digit
51402,1
51403,3
51404,3
51405,0
51406,7
51407,7
51408,0
51409,7
51410,1
51411,7
51412,9
51413,3
51414,0
51415,8
51416,0
51417,7
51418,0
51419,1
51420,7
51421,8
51422,1
51423,2
51424,9
51425,4
51426,2
51427,1
51428,6
51429,4
51430,2
51431,9
51432,0
51433,6
51434,5
51435,5
51436,0
51437,8
51438,3
51439,3
51440,1
51441,4
51442,1
51443,4
51444,8
51445,4
51446,4
51447,2
51448,4
51449,6
51450,3
51451,1
51452,3
51453,7
51454,5
51455,4
51456,4
51457,3
51458,9
51459,8
51460,7
51461,7
51462,6
51463,9
51464,8
51465,4
51466,6
51467,6
51468,7
51469,4
51470,5
51471,2
51472,1
51473,5
51474,5
51475,3
51476,3
51477,7
51478,8
51479,9
51480,2
51481,6
51482,9
51483,0
51484,7
51485,9
51486,5
51487,0
51488,2
51489,9
51490,7
51491,0
51492,6
51493,7
51494,5
51495,3
51496,0
51497,8
51498,9
51499,6
51500,2
51501,1
51502,0
51503,9
51504,8
51505,3
51506,3
51507,7
51508,3
51509,3
51510,6
51511,9
51512,0
51513,6
51514,6
51515,7
51516,5
51517,4
51518,6
51519,2
51520,7
51521,1
51522,1
51523,1
51524,3
51525,8
51526,8
51527,9
51528,3
51529,6
51530,1
51531,2
51532,4
51533,2
51534,6
51535,4
51536,9
51537,4
51538,3
51539,0
51540,2
51541,9
51542,5
51543,0
51544,6
51545,7
51546,2
51547,4
51548,3
51549,0
51550,0
51551,5
51552,5
51553,6
51554,2
51555,1
51556,8
51557,9
51558,3
51559,8
51560,6
51561,6
51562,1
51563,1
51564,1
51565,8
51566,5
51567,7
51568,0
51569,7
51570,4
51571,2
51572,6
51573,8
51574,9
51575,4
51576,8
51577,4
51578,5
51579,6
51580,0
51581,4
51582,1
51583,9
51584,5
51585,9
51586,5
51587,5
51588,6
51589,4
51590,6
51591,7
51592,4
51593,0
51594,2
51595,7
51596,2
51597,3
51598,0
51599,7
51600,1
51601,1
51602,3
51603,9
51604,5
51605,4
51606,1
51607,8
51608,2
51609,3
51610,4
51611,2
51612,2
51613,0
51614,1
51615,8
51616,3
51617,8
51618,1
51619,0
51620,7
51621,8
51622,0
51623,4
51624,6
51625,4
51626,3
51627,7
51628,7
51629,4
51630,2
51631,7
51632,3
51633,5
51634,9
51635,7
51636,9
51637,3
51638,8
51639,7
51640,9
51641,9
51642,7
51643,6
51644,7
51645,5
51646,7
51647,9
51648,9
51649,1
51650,2
51651,5
51652,7
51653,2
51654,5
51655,3
51656,5
51657,0
51658,4
51659,5
51660,3
51661,9
51662,5
51663,9
51664,4
51665,2
51666,1
51667,5
51668,1
51669,9
51670,9
51671,3
51672,5
51673,2
51674,4
51675,1
51676,5
51677,4
51678,5
51679,0
51680,2
51681,8
51682,6
51683,1
51684,1
51685,5
51686,1
51687,8
51688,8
51689,5
51690,7
51691,8
51692,7
51693,2
51694,2
51695,4
51696,8
51697,6
51698,3
51699,4
51700,7
51701,1
51702,3
51703,9
51704,4
51705,3
51706,5
51707,2
51708,2
51709,4
51710,4
51711,9
51712,0
51713,8
51714,9
51715,8
51716,1
51717,8
51718,5
51719,7
51720,9
51721,4
51722,9
51723,1
51724,4
51725,4
51726,6
51727,1
51728,7
51729,7
51730,7
51731,8
51732,7
51733,7
51734,7
51735,3
51736,1
51737,8
51738,4
51739,3
51740,1
51741,0
51742,8
51743,6
51744,2
51745,9
51746,9
51747,8
51748,8
51749,0
51750,9
51751,8
51752,9
51753,0
51754,3
51755,0
51756,2
51757,1
51758,0
51759,0
51760,7
51761,4
51762,1
51763,7
51764,9
51765,2
51766,1
51767,3
51768,9
51769,8
51770,7
51771,3
51772,3
51773,2
51774,2
51775,7
51776,5
51777,3
51778,2
51779,9
51780,8
51781,3
51782,3
51783,4
51784,1
51785,8
51786,5
51787,4
51788,8
51789,9
51790,5
51791,6
51792,0
51793,4
51794,4
51795,4
51796,3
51797,2
51798,2
51799,3
51800,5
51801,6
51802,8
51803,9
51804,4
51805,7
51806,5
51807,8
51808,9
51809,6
51810,8
51811,3
51812,8
51813,8
51814,4
51815,0
51816,2
51817,7
51818,9
51819,0
51820,0
51821,9
51822,3
51823,0
51824,6
51825,8
51826,4
51827,8
51828,4
51829,6
51830,4
51831,1
51832,5
51833,3
51834,5
51835,9
51836,9
51837,2
51838,8
51839,2
51840,8
51841,6
51842,9
51843,0
51844,7
51845,1
51846,3
51847,7
51848,6
51849,9
51850,2
51851,1
51852,8
51853,0
51854,1
51855,9
51856,0
51857,8
51858,5
51859,2
51860,9
51861,1
51862,1
51863,0
51864,2
51865,7
51866,7
51867,3
51868,7
51869,0
51870,4
51871,4
51872,4
51873,7
51874,4
51875,7
51876,5
51877,6
51878,0
51879,0
51880,7
51881,4
51882,1
51883,3
51884,6
51885,2
51886,4
51887,6
51888,6
51889,1
51890,2
51891,4
51892,7
51893,3
51894,4
51895,0
51896,8
51897,8
51898,5
51899,4
51900,3
51901,3
51902,9
51903,8
51904,7
51905,7
51906,6
51907,4
51908,0
51909,9
51910,0
51911,7
51912,3
51913,1
51914,7
51915,5
51916,5
51917,9
51918,3
51919,0
51920,0
51921,2
51922,6
51923,9
51924,7
51925,7
51926,1
51927,1
51928,4
51929,2
51930,7
51931,3
51932,0
51933,8
51934,7
51935,5
51936,3
51937,0
51938,3
51939,8
51940,4
51941,8
51942,8
51943,9
51944,5
51945,1
51946,1
51947,7
51948,9
51949,5
51950,1
51951,5
51952,1
51953,0
51954,4
51955,3
51956,0
51957,5
51958,2
51959,1
51960,6
51961,2
51962,1
51963,0
51964,2
51965,1
51966,3
51967,7
51968,3
51969,5
51970,7
51971,7
51972,7
51973,8
51974,2
51975,8
51976,6
51977,4
51978,4
51979,1
51980,6
51981,7
51982,3
51983,5
51984,9
51985,5
51986,9
51987,7
51988,9
51989,6
51990,4
51991,4
51992,0
51993,6
51994,1
51995,4
51996,8
51997,4
51998,5
51999,6
52000,6
52001,4
52002,8
52003,0
52004,6
52005,6
52006,3
52007,6
52008,6
52009,1
52010,5
52011,1
52012,7
52013,8
52014,5
52015,2
52016,3
52017,0
52018,6
52019,2
52020,5
52021,0
52022,5
52023,2
52024,1
52025,7
52026,5
52027,5
52028,1
52029,9
52030,0
52031,1
52032,6
52033,8
52034,2
52035,3
52036,2
52037,8
52038,5
52039,1
52040,6
52041,5
52042,8
52043,4
52044,8
52045,7
52046,3
52047,8
52048,4
52049,6
52050,2
52051,3
52052,4
52053,1
52054,6
52055,6
52056,4
52057,1
52058,5
52059,3
52060,6
52061,2
52062,1
52063,5
52064,7
52065,7
52066,8
52067,7
52068,7
52069,0
52070,6
52071,6
52072,9
52073,3
52074,8
52075,2
52076,2
52077,7
52078,6
52079,0
52080,1
52081,0
52082,3
52083,5
52084,3
52085,9
52086,9
52087,1
52088,1
52089,8
52090,0
52091,0
52092,5
52093,0
52094,3
52095,3
52096,2
52097,2
52098,2
52099,1
52100,7
52101,1
52102,9
52103,1
52104,3
52105,1
52106,5
52107,9
52108,0
52109,9
52110,4
52111,3
52112,3
52113,2
52114,6
52115,2
52116,5
52117,6
52118,5
52119,6
52120,7
52121,9
52122,7
52123,7
52124,3
52125,7
52126,6
52127,5
52128,1
52129,6
52130,3
52131,1
52132,2
52133,3
52134,7
52135,3
52136,8
52137,1
52138,6
52139,4
52140,9
52141,3
52142,8
52143,4
52144,3
52145,8
52146,5
52147,4
52148,1
52149,5
52150,9
52151,7
52152,8
52153,7
52154,8
52155,9
52156,0
52157,9
52158,5
52159,0
52160,5
52161,0
52162,8
52163,2
52164,3
52165,4
52166,7
52167,1
52168,0
52169,6
52170,1
52171,6
52172,0
52173,2
52174,1
52175,9
52176,6
52177,4
52178,0
52179,3
52180,2
52181,1
52182,8
52183,8
52184,3
52185,5
52186,2
52187,4
52188,7
52189,9
52190,5
52191,4
52192,1
52193,9
52194,5
52195,1
52196,5
52197,1
52198,4
52199,8
52200,4
52201,0
52202,6
52203,2
52204,6
52205,9
52206,8
52207,2
52208,4
52209,7
52210,1
52211,6
52212,4
52213,9
52214,6
52215,0
52216,0
52217,8
52218,2
52219,3
52220,8
52221,2
52222,4
52223,9
52224,9
52225,5
52226,5
52227,1
52228,5
52229,9
52230,0
52231,8
52232,5
52233,6
52234,1
52235,4
52236,5
52237,6
52238,1
52239,9
52240,8
52241,2
52242,4
52243,5
52244,0
52245,2
52246,1
52247,1
52248,3
52249,8
52250,8
52251,6
52252,3
52253,3
52254,8
52255,5
52256,5
52257,9
52258,0
52259,7
52260,1
52261,3
52262,4
52263,7
52264,0
52265,5
52266,1
52267,8
52268,8
52269,5
52270,3
52271,1
52272,6
52273,8
52274,3
52275,9
52276,6
52277,7
52278,6
52279,6
52280,7
52281,8
52282,6
52283,0
52284,9
52285,7
52286,3
52287,5
52288,2
52289,2
52290,5
52291,1
52292,0
52293,9
52294,8
52295,7
52296,2
52297,2
52298,3
52299,7
52300,6
52301,3
52302,9
52303,9
52304,8
52305,3
52306,1
52307,7
52308,5
52309,9
52310,4
52311,0
52312,8
52313,4
52314,0
52315,2
52316,0
52317,1
52318,5
52319,3
52320,8
52321,9
52322,4
52323,0
52324,9
52325,2
52326,8
52327,0
52328,6
52329,7
52330,4
52331,7
52332,4
52333,4
52334,0
52335,4
52336,8
52337,8
52338,3
52339,5
52340,4
52341,7
52342,1
52343,5
52344,9
52345,9
52346,4
52347,9
52348,2
52349,0
52350,9
52351,9
52352,7
52353,2
52354,3
52355,0
52356,0
52357,6
52358,9
52359,5
52360,4
52361,1
52362,0
52363,6
52364,6
52365,7
52366,8
52367,5
52368,4
52369,8
52370,1
52371,5
52372,0
52373,0
52374,6
52375,5
52376,8
52377,7
52378,3
52379,7
52380,7
52381,1
52382,4
52383,9
52384,0
52385,8
52386,8
52387,2
52388,2
52389,7
52390,0
52391,1
52392,2
52393,9
52394,8
52395,3
52396,7
52397,5
52398,1
52399,4
52400,3
52401,5
52402,6
52403,7
52404,6
52405,8
52406,9
52407,9
52408,1
52409,7
52410,5
52411,8
52412,2
52413,7
52414,4
52415,9
52416,0
52417,4
52418,1
52419,9
52420,1
52421,5
52422,2
52423,5
52424,6
52425,2
52426,6
52427,0
52428,8
52429,9
52430,4
52431,8
52432,8
52433,9
52434,0
52435,7
52436,1
52437,8
52438,8
52439,9
52440,3
52441,0
52442,0
52443,0
52444,2
52445,7
52446,8
52447,4
52448,8
52449,7
52450,1
52451,6
52452,3
52453,8
52454,0
52455,1
52456,5
52457,1
52458,8
52459,8
52460,4
52461,8
52462,6
52463,9
52464,5
52465,4
52466,0
52467,3
52468,7
52469,0
52470,5
52471,5
52472,6
52473,6
52474,8
52475,2
52476,4
52477,4
52478,6
52479,2
52480,5
52481,5
52482,7
52483,9
52484,6
52485,3
52486,2
52487,5
52488,3
52489,2
52490,7
52491,9
52492,5
52493,9
52494,8
52495,7
52496,8
52497,4
52498,3
52499,7
52500,8
52501,7
52502,4
52503,2
52504,8
52505,9
52506,3
52507,5
52508,1
52509,5
52510,7
52511,5
52512,9
52513,0
52514,0
52515,7
52516,6
52517,5
52518,9
52519,1
52520,2
52521,1
52522,7
52523,9
52524,6
52525,8
52526,4
52527,7
52528,3
52529,2
52530,9
52531,9
52532,2
52533,9
52534,0
52535,3
52536,6
52537,3
52538,8
52539,5
52540,4
52541,5
52542,5
52543,6
52544,9
52545,4
52546,3
52547,6
52548,4
52549,1
52550,1
52551,6
52552,5
52553,1
52554,5
52555,5
52556,9
52557,4
52558,0
52559,3
52560,0
52561,8
52562,6
52563,7
52564,0
52565,0
52566,6
52567,2
52568,0
52569,8
52570,7
52571,7
52572,6
52573,9
52574,5
52575,0
52576,2
52577,9
52578,8
52579,6
52580,1
52581,0
52582,9
52583,7
52584,4
52585,4
52586,9
52587,0
52588,5
52589,5
52590,6
52591,0
52592,6
52593,9
52594,0
52595,1
52596,0
52597,6
52598,2
52599,8
52600,9
52601,0
52602,7
52603,8
52604,4
52605,1
52606,9
52607,3
52608,0
52609,8
52610,0
52611,3
52612,1
52613,0
52614,7
52615,1
52616,2
52617,0
52618,6
52619,9
52620,1
52621,8
52622,4
52623,1
52624,8
52625,5
52626,8
52627,5
52628,7
52629,2
52630,3
52631,2
52632,9
52633,5
52634,4
52635,5
52636,8
52637,8
52638,5
52639,1
52640,5
52641,1
52642,1
52643,2
52644,4
52645,1
52646,2
52647,9
52648,7
52649,3
52650,5
52651,6
52652,8
52653,6
52654,3
52655,9
52656,3
52657,6
52658,2
52659,1
52660,8
52661,8
52662,9
52663,5
52664,3
52665,6
52666,0
52667,5
52668,8
52669,7
52670,0
52671,0
52672,0
52673,7
52674,0
52675,8
52676,8
52677,4
52678,8
52679,8
52680,5
52681,1
52682,1
52683,3
52684,7
52685,6
52686,1
52687,4
52688,5
52689,2
52690,2
52691,7
52692,2
52693,7
52694,3
52695,9
52696,4
52697,3
52698,7
52699,7
52700,2
52701,7
52702,1
52703,0
52704,9
52705,2
52706,9
52707,1
52708,6
52709,7
52710,7
52711,4
52712,4
52713,7
52714,8
52715,3
52716,1
52717,1
52718,1
52719,2
52720,2
52721,0
52722,0
52723,2
52724,1
52725,3
52726,7
52727,1
52728,9
52729,5
52730,2
52731,3
52732,3
52733,6
52734,7
52735,3
52736,7
52737,0
52738,4
52739,7
52740,5
52741,3
52742,5
52743,1
52744,9
52745,8
52746,4
52747,6
52748,9
52749,0
52750,4
52751,3
52752,0
52753,3
52754,7
52755,8
52756,6
52757,2
52758,3
52759,0
52760,0
52761,5
52762,9
52763,9
52764,0
52765,6
52766,3
52767,4
52768,1
52769,4
52770,1
52771,2
52772,7
52773,7
52774,8
52775,5
52776,2
52777,2
52778,1
52779,7
52780,1
52781,9
52782,2
52783,8
52784,3
52785,8
52786,7
52787,1
52788,4
52789,7
52790,1
52791,3
52792,1
52793,4
52794,2
52795,2
52796,8
52797,4
52798,0
52799,3
52800,5
52801,5
52802,6
52803,9
52804,2
52805,8
52806,0
52807,1
52808,1
52809,5
52810,6
52811,5
52812,5
52813,3
52814,7
52815,0
52816,7
52817,6
52818,2
52819,7
52820,8
52821,6
52822,8
52823,2
52824,6
52825,8
52826,8
52827,4
52828,8
52829,8
52830,0
52831,6
52832,1
52833,1
52834,9
52835,3
52836,1
52837,8
52838,6
52839,8
52840,1
52841,2
52842,6
52843,0
52844,0
52845,5
52846,2
52847,0
52848,2
52849,1
52850,1
52851,1
52852,1
52853,0
52854,3
52855,7
52856,3
52857,3
52858,4
52859,8
52860,0
52861,2
52862,4
52863,7
52864,0
52865,6
52866,2
52867,0
52868,7
52869,3
52870,3
52871,5
52872,3
52873,4
52874,1
52875,5
52876,4
52877,3
52878,4
52879,6
52880,8
52881,7
52882,3
52883,4
52884,5
52885,5
52886,5
52887,9
52888,2
52889,8
52890,8
52891,8
52892,7
52893,3
52894,9
52895,9
52896,8
52897,7
52898,7
52899,0
52900,8
52901,7
52902,8
52903,0
52904,8
52905,0
52906,3
52907,2
52908,6
52909,4
52910,7
52911,1
52912,2
52913,4
52914,2
52915,7
52916,8
52917,9
52918,1
52919,6
52920,1
52921,7
52922,1
52923,9
52924,6
52925,7
52926,3
52927,7
52928,2
52929,0
52930,2
52931,3
52932,3
52933,0
52934,4
52935,2
52936,2
52937,4
52938,7
52939,9
52940,4
52941,9
52942,5
52943,7
52944,6
52945,2
52946,1
52947,7
52948,6
52949,6
52950,0
52951,4
52952,4
52953,8
52954,0
52955,7
52956,1
52957,9
52958,0
52959,7
52960,2
52961,9
52962,4
52963,7
52964,2
52965,9
52966,1
52967,3
52968,0
52969,5
52970,3
52971,8
52972,3
52973,6
52974,8
52975,6
52976,9
52977,7
52978,4
52979,3
52980,4
52981,7
52982,8
52983,2
52984,9
52985,6
52986,0
52987,5
52988,9
52989,0
52990,7
52991,7
52992,8
52993,4
52994,2
52995,6
52996,1
52997,7
52998,0
52999,7
53000,0
53001,8
53002,7
53003,9
53004,8
53005,1
53006,1
53007,9
53008,8
53009,0
53010,0
53011,0
53012,2
53013,5
53014,6
53015,8
53016,7
53017,9
53018,7
53019,4
53020,7
53021,0
53022,6
53023,6
53024,1
53025,3
53026,2
53027,5
53028,9
53029,3
53030,9
53031,0
53032,6
53033,3
53034,0
53035,4
53036,9
53037,5
53038,3
53039,7
53040,7
53041,6
53042,1
53043,4
53044,3
53045,7
53046,2
53047,7
53048,7
53049,7
53050,2
53051,3
53052,0
53053,9
53054,4
53055,7
53056,4
53057,9
53058,6
53059,1
53060,5
53061,4
53062,6
53063,6
53064,2
53065,8
53066,1
53067,3
53068,3
53069,2
53070,8
53071,6
53072,2
53073,0
53074,7
53075,3
53076,8
53077,3
53078,4
53079,6
53080,9
53081,7
53082,2
53083,6
53084,3
53085,7
53086,3
53087,0
53088,4
53089,2
53090,4
53091,6
53092,3
53093,8
53094,0
53095,7
53096,9
53097,6
53098,6
53099,7
53100,0
53101,9
53102,2
53103,3
53104,1
53105,2
53106,4
53107,0
53108,4
53109,0
53110,9
53111,1
53112,9
53113,3
53114,6
53115,2
53116,1
53117,3
53118,2
53119,5
53120,2
53121,5
53122,5
53123,7
53124,6
53125,5
53126,3
53127,8
53128,8
53129,4
53130,0
53131,3
53132,8
53133,3
53134,8
53135,2
53136,2
53137,8
53138,2
53139,9
53140,9
53141,3
53142,5
53143,9
53144,1
53145,8
53146,0
53147,3
53148,7
53149,2
53150,8
53151,8
53152,0
53153,0
53154,2
53155,8
53156,4
53157,5
53158,1
53159,1
53160,8
53161,2
53162,6
53163,5
53164,2
53165,7
53166,1
53167,2
53168,8
53169,2
53170,1
53171,6
53172,7
53173,3
53174,4
53175,1
53176,7
53177,3
53178,0
53179,5
53180,2
53181,8
53182,3
53183,9
53184,3
53185,2
53186,3
53187,5
53188,2
53189,1
53190,3
53191,2
53192,7
53193,1
53194,1
53195,1
53196,0
53197,2
53198,6
53199,9
53200,9
53201,7
53202,6
53203,3
53204,5
53205,4
53206,7
53207,3
53208,4
53209,0
53210,2
53211,9
53212,0
53213,8
53214,3
53215,1
53216,3
53217,8
53218,0
53219,1
53220,3
53221,3
53222,4
53223,3
53224,9
53225,3
53226,9
53227,4
53228,0
53229,7
53230,5
53231,9
53232,9
53233,8
53234,9
53235,5
53236,1
53237,7
53238,6
53239,1
53240,0
53241,0
53242,1
53243,7
53244,7
53245,7
53246,0
53247,7
53248,6
53249,4
53250,5
53251,4
53252,8
53253,9
53254,7
53255,6
53256,0
53257,3
53258,2
53259,9
53260,1
53261,1
53262,4
53263,0
53264,8
53265,6
53266,2
53267,0
53268,6
53269,7
53270,1
53271,6
53272,4
53273,0
53274,3
53275,1
53276,2
53277,2
53278,2
53279,4
53280,3
53281,0
53282,4
53283,2
53284,1
53285,6
53286,8
53287,8
53288,1
53289,8
53290,2
53291,3
53292,4
53293,7
53294,3
53295,1
53296,9
53297,4
53298,4
53299,4
53300,0
53301,2
53302,8
53303,7
53304,8
53305,5
53306,0
53307,4
53308,7
53309,2
53310,3
53311,9
53312,7
53313,6
53314,5
53315,5
53316,4
53317,8
53318,4
53319,6
53320,0
53321,7
53322,3
53323,4
53324,5
53325,2
53326,5
53327,8
53328,6
53329,0
53330,6
53331,2
53332,4
53333,4
53334,4
53335,1
53336,4
53337,5
53338,9
53339,9
53340,1
53341,5
53342,7
53343,0
53344,7
53345,1
53346,6
53347,0
53348,4
53349,4
53350,4
53351,5
53352,4
53353,5
53354,0
53355,1
53356,1
53357,3
53358,5
53359,2
53360,2
53361,1
53362,5
53363,7
53364,6
53365,6
53366,2
53367,3
53368,7
53369,8
53370,3
53371,4
53372,6
53373,7
53374,2
53375,0
53376,2
53377,6
53378,1
53379,4
53380,3
53381,0
53382,7
53383,5
53384,8
53385,4
53386,6
53387,7
53388,4
53389,1
53390,1
53391,3
53392,8
53393,7
53394,1
53395,4
53396,2
53397,4
53398,0
53399,6
53400,5
53401,7
53402,0
53403,1
53404,2
53405,2
53406,2
53407,1
53408,8
53409,0
53410,4
53411,0
53412,5
53413,9
53414,9
53415,2
53416,5
53417,6
53418,3
53419,7
53420,9
53421,1
53422,1
53423,0
53424,2
53425,4
53426,8
53427,1
53428,9
53429,8
53430,9
53431,7
53432,6
53433,9
53434,6
53435,4
53436,5
53437,2
53438,4
53439,3
53440,7
53441,3
53442,1
53443,0
53444,2
53445,3
53446,8
53447,7
53448,3
53449,8
53450,9
53451,9
53452,3
53453,1
53454,2
53455,5
53456,4
53457,3
53458,0
53459,8
53460,3
53461,7
53462,1
53463,9
53464,2
53465,8
53466,6
53467,1
53468,9
53469,5
53470,8
53471,7
53472,6
53473,2
53474,2
53475,2
53476,5
53477,1
53478,6
53479,5
53480,0
53481,3
53482,2
53483,0
53484,8
53485,8
53486,9
53487,0
53488,4
53489,1
53490,9
53491,3
53492,9
53493,7
53494,3
53495,5
53496,7
53497,5
53498,7
53499,8
53500,6
53501,3
53502,5
53503,6
53504,1
53505,7
53506,3
53507,3
53508,5
53509,9
53510,3
53511,7
53512,5
53513,1
53514,5
53515,2
53516,9
53517,1
53518,0
53519,8
53520,9
53521,3
53522,1
53523,6
53524,0
53525,5
53526,1
53527,0
53528,1
53529,3
53530,3
53531,2
53532,7
53533,2
53534,8
53535,1
53536,3
53537,9
53538,4
53539,4
53540,1
53541,3
53542,9
53543,5
53544,2
53545,4
53546,6
53547,5
53548,7
53549,1
53550,8
53551,8
53552,8
53553,9
53554,9
53555,6
53556,0
53557,0
53558,8
53559,1
53560,1
53561,9
53562,2
53563,2
53564,0
53565,3
53566,3
53567,1
53568,4
53569,4
53570,7
53571,5
53572,5
53573,2
53574,1
53575,6
53576,6
53577,3
53578,7
53579,7
53580,7
53581,4
53582,6
53583,8
53584,8
53585,5
53586,7
53587,9
53588,9
53589,7
53590,6
53591,0
53592,0
53593,7
53594,9
53595,1
53596,1
53597,3
53598,8
53599,2
53600,2
53601,2
53602,9
53603,3
53604,3
53605,7
53606,0
53607,4
53608,4
53609,8
53610,1
53611,4
53612,9
53613,5
53614,2
53615,0
53616,6
53617,0
53618,3
53619,2
53620,5
53621,7
53622,4
53623,2
53624,8
53625,6
53626,5
53627,4
53628,8
53629,9
53630,6
53631,7
53632,6
53633,3
53634,7
53635,8
53636,9
53637,8
53638,8
53639,0
53640,2
53641,0
53642,7
53643,9
53644,2
53645,3
53646,0
53647,0
53648,7
53649,3
53650,6
53651,1
53652,3
53653,4
53654,9
53655,2
53656,6
53657,3
53658,3
53659,3
53660,8
53661,9
53662,2
53663,4
53664,6
53665,6
53666,5
53667,7
53668,0
53669,6
53670,6
53671,5
53672,8
53673,8
53674,4
53675,7
53676,9
53677,4
53678,0
53679,5
53680,7
53681,1
53682,2
53683,1
53684,1
53685,5
53686,7
53687,0
53688,5
53689,1
53690,4
53691,8
53692,6
53693,3
53694,7
53695,1
53696,3
53697,2
53698,9
53699,6
53700,5
53701,7
53702,5
53703,6
53704,0
53705,2
53706,4
53707,8
53708,9
53709,2
53710,8
53711,7
53712,2
53713,1
53714,9
53715,0
53716,1
53717,7
53718,2
53719,2
53720,5
53721,1
53722,5
53723,3
53724,2
53725,8
53726,4
53727,4
53728,6
53729,3
53730,1
53731,5
53732,3
53733,5
53734,8
53735,6
53736,4
53737,1
53738,7
53739,7
53740,4
53741,2
53742,1
53743,8
53744,1
53745,3
53746,9
53747,7
53748,6
53749,4
53750,7
53751,7
53752,4
53753,8
53754,0
53755,0
53756,9
53757,3
53758,6
53759,1
53760,6
53761,3
53762,0
53763,4
53764,5
53765,6
53766,7
53767,4
53768,1
53769,5
53770,3
53771,4
53772,2
53773,9
53774,7
53775,4
53776,6
53777,9
53778,3
53779,4
53780,3
53781,6
53782,7
53783,9
53784,9
53785,8
53786,7
53787,7
53788,7
53789,1
53790,8
53791,2
53792,4
53793,3
53794,8
53795,6
53796,0
53797,7
53798,1
53799,5
53800,2
53801,8
53802,9
53803,4
53804,6
53805,3
53806,3
53807,3
53808,5
53809,7
53810,4
53811,8
53812,6
53813,1
53814,1
53815,5
53816,7
53817,2
53818,7
53819,2
53820,9
53821,7
53822,3
53823,9
53824,0
53825,0
53826,9
53827,5
53828,6
53829,7
53830,6
53831,3
53832,4
53833,5
53834,7
53835,9
53836,6
53837,0
53838,8
53839,4
53840,3
53841,0
53842,9
53843,3
53844,7
53845,4
53846,1
53847,7
53848,0
53849,0
53850,5
53851,1
53852,0
53853,5
53854,4
53855,9
53856,0
53857,4
53858,8
53859,6
53860,0
53861,6
53862,8
53863,0
53864,4
53865,3
53866,1
53867,6
53868,8
53869,4
53870,2
53871,1
53872,3
53873,8
53874,0
53875,9
53876,1
53877,0
53878,3
53879,6
53880,5
53881,8
53882,4
53883,1
53884,2
53885,8
53886,8
53887,8
53888,9
53889,5
53890,1
53891,4
53892,0
53893,9
53894,3
53895,2
53896,1
53897,5
53898,4
53899,9
53900,2
53901,0
53902,0
53903,9
53904,6
53905,9
53906,1
53907,2
53908,4
53909,4
53910,9
53911,9
53912,2
53913,5
53914,8
53915,6
53916,3
53917,9
53918,2
53919,0
53920,7
53921,7
53922,5
53923,5
53924,9
53925,4
53926,1
53927,1
53928,3
53929,9
53930,1
53931,2
53932,3
53933,6
53934,7
53935,5
53936,6
53937,1
53938,8
53939,1
53940,3
53941,4
53942,9
53943,7
53944,1
53945,3
53946,2
53947,2
53948,2
53949,8
53950,8
53951,9
53952,5
53953,7
53954,7
53955,5
53956,0
53957,1
53958,0
53959,1
53960,2
53961,1
53962,9
53963,3
53964,6
53965,2
53966,6
53967,9
53968,0
53969,3
53970,4
53971,3
53972,7
53973,4
53974,1
53975,8
53976,3
53977,5
53978,2
53979,2
53980,6
53981,0
53982,3
53983,0
53984,7
53985,1
53986,7
53987,5
53988,0
53989,0
53990,2
53991,1
53992,0
53993,3
53994,0
53995,1
53996,6
53997,7
53998,2
53999,2
54000,1
54001,1
54002,2
54003,1
54004,6
54005,3
54006,3
54007,8
54008,4
54009,2
54010,8
54011,2
54012,0
54013,0
54014,7
54015,7
54016,0
54017,7
54018,7
54019,1
54020,1
54021,6
54022,8
54023,2
54024,1
54025,9
54026,3
54027,1
54028,2
54029,6
54030,9
54031,4
54032,0
54033,0
54034,9
54035,1
54036,8
54037,7
54038,2
54039,1
54040,2
54041,3
54042,0
54043,8
54044,4
54045,0
54046,2
54047,9
54048,5
54049,2
54050,1
54051,8
54052,6
54053,0
54054,1
54055,7
54056,8
54057,9
54058,6
54059,8
54060,1
54061,5
54062,9
54063,1
54064,5
54065,0
54066,2
54067,5
54068,1
54069,8
54070,6
54071,5
54072,2
54073,3
54074,6
54075,7
54076,3
54077,7
54078,2
54079,4
54080,8
54081,4
54082,0
54083,7
54084,4
54085,1
54086,9
54087,8
54088,6
54089,5
54090,5
54091,9
54092,0
54093,5
54094,3
54095,0
54096,2
54097,6
54098,1
54099,1
54100,0
54101,1
54102,1
54103,3
54104,2
54105,7
54106,8
54107,6
54108,3
54109,4
54110,4
54111,8
54112,4
54113,8
54114,4
54115,7
54116,5
54117,8
54118,3
54119,1
54120,6
54121,9
54122,9
54123,5
54124,7
54125,8
54126,5
54127,8
54128,9
54129,0
54130,5
54131,9
54132,6
54133,7
54134,3
54135,3
54136,4
54137,1
54138,0
54139,2
54140,2
54141,3
54142,3
54143,4
54144,6
54145,2
54146,1
54147,9
54148,4
54149,8
54150,9
54151,4
54152,6
54153,7
54154,3
54155,6
54156,2
54157,2
54158,5
54159,5
54160,4
54161,7
54162,5
54163,3
54164,9
54165,5
54166,4
54167,2
54168,5
54169,8
54170,7
54171,5
54172,1
54173,4
54174,8
54175,5
54176,1
54177,9
54178,9
54179,2
54180,9
54181,8
54182,2
54183,4
54184,5
54185,7
54186,9
54187,1
54188,6
54189,0
54190,6
54191,6
54192,9
54193,5
54194,5
54195,0
54196,6
54197,2
54198,1
54199,9
54200,0
